price,number_of_reviews,,,,,
46,15,,,,,
77,45,,,,,
69,3,,,,,
60,15,,,,,
35,13,,,,,
24,34,,,,,
55,51,,,,,
150,2,,,,,
80,51,,,,,
92,1,,,,,
41,14,,,,,
92,0,,,,,
96,1,,,,,
84,1,,,,,
108,0,,,,,
84,0,,,,,
35,0,,,,,
75,10,,,,,
73,6,,,,,
90,64,,,,,
600,0,,,,,
600,2,,,,,
30,13,,,,,
55,0,,,,,
84,0,,,,,
72,0,,,,,
55,21,,,,,
77,0,,,,,
77,1,,,,,
167,40,,,,,
55,2,,,,,
77,0,,,,,
82,2,,,,,
77,0,,,,,
45,3,,,,,
21,6,,,,,
72,7,,,,,
26,5,,,,,
200,0,,,,,
77,0,,,,,
65,0,,,,,
35,6,,,,,
77,1,,,,,
65,0,,,,,
65,1,,,,,
50,0,,,,,
65,0,,,,,
65,0,,,,,
77,0,,,,,
50,0,,,,,
50,1,,,,,
50,0,,,,,
50,0,,,,,
50,0,,,,,
60,71,,,,,
45,1,,,,,
60,0,,,,,
59,45,,,,,
100,0,,,,,
77,1,,,,,
65,0,,,,,
101,1,,,,,
35,48,,,,,
79,28,,,,,
45,90,,,,,
140,34,,,,,
89,47,,,,,
60,41,,,,,
98,79,,,,,
35,54,,,,,
20,1,,,,,
65,39,,,,,
70,37,,,,,
55,1,,,,,
38,23,,,,,
32,21,,,,,
89,15,,,,,
40,90,,,,,
65,12,,,,,
200,1,,,,,
40,0,,,,,
75,0,,,,,
35,64,,,,,
26,19,,,,,
40,49,,,,,
100,3,,,,,
38,17,,,,,
56,28,,,,,
48,11,,,,,
40,34,,,,,
62,9,,,,,
29,47,,,,,
25,1,,,,,
144,20,,,,,
20,8,,,,,
42,86,,,,,
52,39,,,,,
120,0,,,,,
121,43,,,,,
48,0,,,,,
50,60,,,,,
50,48,,,,,
120,1,,,,,
25,0,,,,,
20,2,,,,,
58,17,,,,,
180,2,,,,,
55,42,,,,,
25,13,,,,,
55,5,,,,,
65,13,,,,,
48,140,,,,,
53,88,,,,,
46,149,,,,,
210,24,,,,,
190,19,,,,,
125,39,,,,,
33,15,,,,,
80,7,,,,,
109,87,,,,,
70,30,,,,,
80,61,,,,,
35,0,,,,,
40,5,,,,,
500,51,,,,,
40,0,,,,,
60,0,,,,,
125,2,,,,,
25,1,,,,,
60,1,,,,,
60,2,,,,,
60,0,,,,,
60,0,,,,,
60,0,,,,,
100,0,,,,,
60,2,,,,,
95,32,,,,,
165,25,,,,,
80,20,,,,,
26,83,,,,,
80,15,,,,,
59,63,,,,,
35,12,,,,,
95,34,,,,,
33,25,,,,,
15,22,,,,,
91,2,,,,,
80,4,,,,,
50,17,,,,,
65,2,,,,,
300,0,,,,,
25,40,,,,,
28,42,,,,,
85,34,,,,,
51,37,,,,,
75,1,,,,,
80,10,,,,,
118,0,,,,,
158,0,,,,,
75,7,,,,,
60,6,,,,,
35,8,,,,,
55,3,,,,,
150,57,,,,,
150,0,,,,,
600,1,,,,,
15,16,,,,,
59,25,,,,,
16,0,,,,,
25,7,,,,,
75,4,,,,,
300,3,,,,,
300,1,,,,,
79,51,,,,,
50,4,,,,,
180,3,,,,,
29,1,,,,,
280,2,,,,,
50,49,,,,,
18,28,,,,,
48,83,,,,,
42,2,,,,,
49,101,,,,,
35,14,,,,,
55,47,,,,,
38,183,,,,,
32,38,,,,,
15,21,,,,,
26,14,,,,,
200,70,,,,,
16,9,,,,,
15,13,,,,,
100,1,,,,,
25,10,,,,,
999,6,,,,,
999,0,,,,,
999,0,,,,,
999,1,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
999,0,,,,,
280,13,,,,,
65,63,,,,,
90,79,,,,,
69,47,,,,,
25,0,,,,,
67,20,,,,,
40,5,,,,,
30,3,,,,,
25,9,,,,,
15,12,,,,,
65,130,,,,,
63,27,,,,,
200,50,,,,,
258,0,,,,,
70,30,,,,,
40,64,,,,,
184,36,,,,,
145,9,,,,,
100,11,,,,,
38,23,,,,,
16,93,,,,,
16,8,,,,,
140,40,,,,,
20,55,,,,,
100,40,,,,,
75,42,,,,,
95,42,,,,,
105,28,,,,,
105,20,,,,,
65,37,,,,,
125,34,,,,,
200,35,,,,,
200,46,,,,,
58,0,,,,,
200,40,,,,,
39,68,,,,,
85,20,,,,,
120,1,,,,,
178,3,,,,,
155,58,,,,,
400,3,,,,,
600,1,,,,,
60,0,,,,,
110,71,,,,,
1200,4,,,,,
76,3,,,,,
100,31,,,,,
90,42,,,,,
100,2,,,,,
224,17,,,,,
150,21,,,,,
150,21,,,,,
45,0,,,,,
135,3,,,,,
1000,0,,,,,
900,0,,,,,
16,7,,,,,
12,5,,,,,
24,63,,,,,
109,1,,,,,
29,7,,,,,
30,57,,,,,
32,68,,,,,
32,69,,,,,
30,6,,,,,
45,0,,,,,
100,36,,,,,
69,37,,,,,
65,14,,,,,
25,2,,,,,
89,46,,,,,
87,51,,,,,
450,4,,,,,
55,80,,,,,
35,75,,,,,
75,48,,,,,
80,5,,,,,
50,2,,,,,
55,3,,,,,
35,25,,,,,
35,37,,,,,
28,3,,,,,
105,30,,,,,
75,9,,,,,
180,32,,,,,
79,41,,,,,
75,2,,,,,
135,0,,,,,
135,1,,,,,
155,0,,,,,
52,12,,,,,
25,30,,,,,
30,0,,,,,
35,49,,,,,
110,0,,,,,
65,0,,,,,
69,12,,,,,
99,6,,,,,
20,12,,,,,
120,40,,,,,
40,7,,,,,
36,18,,,,,
110,0,,,,,
45,4,,,,,
105,40,,,,,
40,34,,,,,
90,36,,,,,
115,11,,,,,
65,45,,,,,
100,49,,,,,
90,9,,,,,
42,75,,,,,
90,45,,,,,
125,10,,,,,
70,32,,,,,
105,2,,,,,
15,16,,,,,
18,23,,,,,
28,5,,,,,
200,15,,,,,
120,47,,,,,
15,4,,,,,
11,1,,,,,
109,6,,,,,
50,29,,,,,
45,8,,,,,
50,15,,,,,
60,66,,,,,
35,43,,,,,
400,1,,,,,
500,1,,,,,
600,0,,,,,
600,1,,,,,
23,15,,,,,
59,21,,,,,
35,109,,,,,
110,35,,,,,
96,11,,,,,
18,100,,,,,
99,2,,,,,
70,1,,,,,
110,4,,,,,
40,8,,,,,
83,54,,,,,
34,0,,,,,
45,75,,,,,
129,0,,,,,
60,15,,,,,
31,0,,,,,
60,44,,,,,
999,26,,,,,
69,4,,,,,
25,1,,,,,
19,7,,,,,
105,3,,,,,
16,60,,,,,
55,53,,,,,
28,11,,,,,
99,31,,,,,
124,33,,,,,
17,19,,,,,
59,9,,,,,
35,20,,,,,
40,58,,,,,
99,3,,,,,
115,18,,,,,
150,0,,,,,
50,3,,,,,
55,22,,,,,
110,14,,,,,
46,28,,,,,
140,0,,,,,
80,21,,,,,
39,16,,,,,
68,40,,,,,
45,41,,,,,
35,7,,,,,
53,1,,,,,
295,15,,,,,
220,2,,,,,
99,47,,,,,
35,13,,,,,
50,46,,,,,
25,15,,,,,
95,20,,,,,
25,5,,,,,
95,30,,,,,
25,6,,,,,
55,18,,,,,
165,2,,,,,
90,2,,,,,
68,10,,,,,
58,117,,,,,
80,42,,,,,
37,12,,,,,
18,18,,,,,
85,26,,,,,
3000,0,,,,,
123,1,,,,,
80,47,,,,,
150,0,,,,,
120,4,,,,,
150,1,,,,,
75,5,,,,,
49,1,,,,,
50,1,,,,,
50,8,,,,,
21,34,,,,,
60,3,,,,,
50,22,,,,,
75,20,,,,,
28,11,,,,,
50,11,,,,,
30,2,,,,,
100,2,,,,,
50,1,,,,,
100,0,,,,,
100,1,,,,,
50,137,,,,,
70,18,,,,,
95,6,,,,,
45,60,,,,,
59,11,,,,,
50,62,,,,,
135,5,,,,,
27,8,,,,,
50,34,,,,,
22,44,,,,,
20,37,,,,,
150,0,,,,,
35,11,,,,,
80,53,,,,,
664,14,,,,,
35,11,,,,,
16,21,,,,,
15,63,,,,,
120,5,,,,,
50,12,,,,,
90,14,,,,,
150,0,,,,,
100,1,,,,,
50,4,,,,,
80,5,,,,,
80,55,,,,,
100,32,,,,,
60,1,,,,,
139,20,,,,,
75,9,,,,,
16,37,,,,,
18,3,,,,,
80,5,,,,,
49,0,,,,,
36,6,,,,,
95,62,,,,,
49,0,,,,,
100,3,,,,,
39,0,,,,,
42,0,,,,,
55,15,,,,,
99,9,,,,,
120,22,,,,,
45,16,,,,,
140,27,,,,,
55,16,,,,,
167,23,,,,,
14,57,,,,,
580,28,,,,,
300,42,,,,,
120,38,,,,,
120,1,,,,,
60,82,,,,,
99,24,,,,,
1262,0,,,,,
1262,0,,,,,
1262,4,,,,,
1262,0,,,,,
1262,0,,,,,
1262,0,,,,,
51,0,,,,,
1262,0,,,,,
1262,3,,,,,
1262,0,,,,,
1262,1,,,,,
1262,0,,,,,
1262,1,,,,,
1262,0,,,,,
1262,0,,,,,
1262,1,,,,,
1262,3,,,,,
1262,2,,,,,
1262,0,,,,,
1262,0,,,,,
1262,0,,,,,
1262,0,,,,,
1262,1,,,,,
38,0,,,,,
1262,0,,,,,
1262,3,,,,,
1262,0,,,,,
1262,1,,,,,
1262,0,,,,,
1262,0,,,,,
1262,0,,,,,
1262,1,,,,,
1262,0,,,,,
1262,4,,,,,
1262,1,,,,,
1262,0,,,,,
1262,0,,,,,
1262,0,,,,,
1262,0,,,,,
1262,1,,,,,
1262,1,,,,,
1262,0,,,,,
38,6,,,,,
1262,0,,,,,
1262,1,,,,,
1262,0,,,,,
1262,1,,,,,
1262,0,,,,,
1262,1,,,,,
1262,1,,,,,
1262,1,,,,,
1262,0,,,,,
1262,3,,,,,
1262,0,,,,,
1262,0,,,,,
1262,2,,,,,
1262,0,,,,,
1262,0,,,,,
1262,1,,,,,
1262,3,,,,,
1262,0,,,,,
1262,1,,,,,
1262,0,,,,,
1262,1,,,,,
1262,2,,,,,
1262,0,,,,,
1262,0,,,,,
1262,2,,,,,
1262,2,,,,,
1262,1,,,,,
1262,2,,,,,
1262,4,,,,,
1262,0,,,,,
1262,2,,,,,
1262,2,,,,,
1262,2,,,,,
1262,0,,,,,
1262,5,,,,,
21,3,,,,,
17,3,,,,,
64,39,,,,,
30,39,,,,,
125,19,,,,,
70,39,,,,,
65,0,,,,,
100,0,,,,,
66,15,,,,,
120,0,,,,,
120,0,,,,,
80,75,,,,,
129,0,,,,,
25,0,,,,,
120,9,,,,,
17,5,,,,,
50,9,,,,,
28,42,,,,,
56,28,,,,,
85,12,,,,,
150,11,,,,,
30,10,,,,,
125,0,,,,,
30,18,,,,,
79,29,,,,,
67,30,,,,,
30,6,,,,,
125,0,,,,,
55,80,,,,,
39,23,,,,,
80,16,,,,,
55,99,,,,,
55,85,,,,,
55,82,,,,,
55,89,,,,,
55,83,,,,,
55,6,,,,,
40,0,,,,,
48,6,,,,,
40,52,,,,,
40,118,,,,,
75,95,,,,,
50,21,,,,,
250,1,,,,,
50,12,,,,,
25,2,,,,,
70,0,,,,,
300,0,,,,,
85,4,,,,,
110,6,,,,,
25,3,,,,,
40,17,,,,,
40,5,,,,,
80,3,,,,,
99,5,,,,,
85,3,,,,,
70,1,,,,,
25,7,,,,,
18,29,,,,,
75,46,,,,,
82,0,,,,,
54,9,,,,,
69,17,,,,,
69,27,,,,,
59,22,,,,,
18,91,,,,,
110,0,,,,,
120,36,,,,,
57,29,,,,,
85,27,,,,,
49,0,,,,,
150,2,,,,,
30,26,,,,,
100,53,,,,,
80,31,,,,,
27,2,,,,,
120,4,,,,,
140,5,,,,,
100,4,,,,,
45,28,,,,,
9,5,,,,,
70,4,,,,,
376,31,,,,,
25,2,,,,,
65,22,,,,,
75,7,,,,,
39,15,,,,,
115,44,,,,,
86,49,,,,,
52,41,,,,,
65,38,,,,,
95,24,,,,,
100,36,,,,,
100,0,,,,,
35,3,,,,,
56,6,,,,,
25,6,,,,,
38,0,,,,,
35,92,,,,,
44,36,,,,,
75,7,,,,,
98,57,,,,,
36,42,,,,,
60,3,,,,,
28,6,,,,,
22,65,,,,,
75,35,,,,,
35,0,,,,,
30,16,,,,,
20,35,,,,,
250,0,,,,,
100,10,,,,,
55,86,,,,,
26,31,,,,,
85,94,,,,,
21,6,,,,,
200,1,,,,,
35,9,,,,,
110,9,,,,,
55,18,,,,,
68,79,,,,,
60,38,,,,,
125,13,,,,,
25,7,,,,,
55,4,,,,,
65,4,,,,,
70,27,,,,,
118,46,,,,,
35,0,,,,,
55,1,,,,,
49,67,,,,,
60,2,,,,,
50,1,,,,,
55,21,,,,,
65,25,,,,,
42,60,,,,,
35,19,,,,,
50,27,,,,,
62,29,,,,,
60,1,,,,,
50,7,,,,,
140,23,,,,,
28,10,,,,,
22,1,,,,,
16,0,,,,,
159,82,,,,,
35,31,,,,,
125,18,,,,,
30,34,,,,,
12,1,,,,,
100,30,,,,,
79,30,,,,,
89,1,,,,,
50,27,,,,,
75,37,,,,,
37,19,,,,,
40,4,,,,,
180,1,,,,,
9,0,,,,,
56,8,,,,,
70,2,,,,,
140,20,,,,,
69,68,,,,,
100,0,,,,,
75,6,,,,,
58,23,,,,,
50,19,,,,,
29,17,,,,,
98,3,,,,,
25,44,,,,,
140,82,,,,,
65,21,,,,,
55,0,,,,,
80,28,,,,,
96,0,,,,,
80,14,,,,,
100,20,,,,,
115,7,,,,,
50,13,,,,,
160,19,,,,,
100,67,,,,,
110,2,,,,,
49,57,,,,,
35,1,,,,,
102,0,,,,,
60,59,,,,,
89,12,,,,,
79,11,,,,,
100,21,,,,,
72,35,,,,,
95,7,,,,,
37,10,,,,,
38,32,,,,,
77,12,,,,,
100,14,,,,,
45,48,,,,,
30,50,,,,,
95,30,,,,,
65,30,,,,,
120,36,,,,,
99,22,,,,,
170,5,,,,,
99,3,,,,,
75,50,,,,,
34,20,,,,,
99,13,,,,,
400,8,,,,,
120,8,,,,,
45,9,,,,,
80,1,,,,,
119,3,,,,,
180,24,,,,,
25,7,,,,,
500,6,,,,,
80,2,,,,,
90,24,,,,,
40,38,,,,,
45,30,,,,,
42,6,,,,,
79,11,,,,,
70,23,,,,,
21,37,,,,,
25,57,,,,,
400,0,,,,,
60,43,,,,,
17,43,,,,,
20,4,,,,,
60,31,,,,,
55,5,,,,,
75,52,,,,,
40,9,,,,,
20,0,,,,,
65,28,,,,,
75,47,,,,,
40,8,,,,,
138,1,,,,,
37,52,,,,,
26,29,,,,,
60,23,,,,,
75,30,,,,,
140,33,,,,,
70,6,,,,,
21,15,,,,,
71,25,,,,,
40,10,,,,,
60,65,,,,,
67,20,,,,,
45,39,,,,,
110,0,,,,,
70,22,,,,,
137,7,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
45,60,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
75,0,,,,,
80,4,,,,,
22,76,,,,,
19,4,,,,,
75,7,,,,,
90,31,,,,,
72,3,,,,,
100,16,,,,,
79,30,,,,,
130,6,,,,,
216,20,,,,,
47,33,,,,,
80,2,,,,,
66,40,,,,,
25,20,,,,,
95,11,,,,,
37,51,,,,,
130,5,,,,,
118,48,,,,,
68,3,,,,,
400,2,,,,,
38,7,,,,,
65,7,,,,,
60,11,,,,,
65,1,,,,,
270,9,,,,,
50,3,,,,,
99,35,,,,,
60,9,,,,,
70,35,,,,,
18,24,,,,,
27,62,,,,,
85,0,,,,,
36,17,,,,,
19,24,,,,,
15,8,,,,,
116,63,,,,,
23,11,,,,,
29,15,,,,,
25,17,,,,,
65,66,,,,,
17,1,,,,,
65,56,,,,,
26,15,,,,,
65,1,,,,,
18,36,,,,,
20,14,,,,,
45,2,,,,,
25,41,,,,,
38,23,,,,,
42,69,,,,,
70,4,,,,,
179,21,,,,,
79,4,,,,,
28,13,,,,,
50,36,,,,,
45,2,,,,,
130,16,,,,,
60,26,,,,,
64,14,,,,,
74,26,,,,,
67,17,,,,,
69,18,,,,,
77,23,,,,,
80,12,,,,,
99,16,,,,,
1262,2,,,,,
95,73,,,,,
280,3,,,,,
119,9,,,,,
1262,0,,,,,
35,4,,,,,
55,72,,,,,
2000,1,,,,,
49,8,,,,,
49,34,,,,,
30,1,,,,,
65,49,,,,,
20,27,,,,,
45,5,,,,,
70,11,,,,,
17,1,,,,,
70,13,,,,,
32,1,,,,,
55,15,,,,,
70,10,,,,,
51,34,,,,,
70,16,,,,,
20,8,,,,,
18,19,,,,,
132,31,,,,,
30,33,,,,,
144,24,,,,,
180,16,,,,,
54,9,,,,,
80,9,,,,,
30,1,,,,,
90,13,,,,,
999,1,,,,,
20,1,,,,,
149,9,,,,,
999,5,,,,,
70,0,,,,,
40,6,,,,,
35,2,,,,,
15,44,,,,,
999,0,,,,,
83,0,,,,,
229,1,,,,,
999,1,,,,,
999,2,,,,,
999,0,,,,,
62,16,,,,,
24,84,,,,,
75,18,,,,,
60,18,,,,,
1,,,,,,
200,1,,,,,
15,0,,,,,
46,61,,,,,
61,66,,,,,
40,20,,,,,
120,38,,,,,
35,36,,,,,
90,34,,,,,
80,31,,,,,
60,3,,,,,
98,21,,,,,
39,2,,,,,
30,29,,,,,
250,5,,,,,
252,28,,,,,
25,4,,,,,
72,1,,,,,
20,14,,,,,
37,3,,,,,
37,13,,,,,
150,3,,,,,
35,20,,,,,
75,2,,,,,
79,2,,,,,
225,1,,,,,
17,4,,,,,
65,82,,,,,
69,19,,,,,
15,2,,,,,
45,32,,,,,
65,3,,,,,
17,58,,,,,
500,0,,,,,
79,39,,,,,
145,36,,,,,
70,6,,,,,
35,2,,,,,
1262,0,,,,,
22,31,,,,,
30,9,,,,,
59,18,,,,,
30,8,,,,,
120,2,,,,,
55,6,,,,,
120,21,,,,,
100,15,,,,,
105,21,,,,,
149,22,,,,,
50,32,,,,,
90,0,,,,,
90,3,,,,,
110,16,,,,,
64,12,,,,,
149,6,,,,,
80,2,,,,,
48,19,,,,,
13,20,,,,,
86,47,,,,,
100,33,,,,,
80,29,,,,,
90,1,,,,,
31,9,,,,,
97,1,,,,,
1262,0,,,,,
90,40,,,,,
85,0,,,,,
70,0,,,,,
5000,1,,,,,
146,2,,,,,
5000,2,,,,,
75,32,,,,,
20,5,,,,,
75,10,,,,,
20,39,,,,,
60,1,,,,,
45,9,,,,,
70,5,,,,,
45,46,,,,,
80,28,,,,,
45,108,,,,,
35,69,,,,,
52,16,,,,,
92,42,,,,,
20,3,,,,,
1262,1,,,,,
1262,0,,,,,
80,10,,,,,
150,6,,,,,
95,23,,,,,
450,29,,,,,
42,19,,,,,
129,38,,,,,
25,48,,,,,
23,0,,,,,
60,5,,,,,
400,0,,,,,
25,79,,,,,
26,3,,,,,
45,7,,,,,
69,43,,,,,
26,46,,,,,
30,6,,,,,
58,15,,,,,
35,1,,,,,
90,1,,,,,
80,9,,,,,
50,40,,,,,
30,49,,,,,
35,88,,,,,
80,1,,,,,
64,26,,,,,
100,2,,,,,
55,28,,,,,
60,27,,,,,
51,12,,,,,
64,23,,,,,
30,8,,,,,
25,0,,,,,
60,19,,,,,
113,23,,,,,
170,1,,,,,
26,40,,,,,
65,18,,,,,
200,35,,,,,
70,22,,,,,
20,0,,,,,
60,16,,,,,
30,12,,,,,
30,0,,,,,
140,3,,,,,
30,5,,,,,
400,0,,,,,
100,3,,,,,
130,2,,,,,
50,0,,,,,
345,11,,,,,
100,34,,,,,
170,9,,,,,
250,1,,,,,
39,46,,,,,
60,12,,,,,
65,5,,,,,
999,9,,,,,
999,2,,,,,
45,34,,,,,
150,22,,,,,
60,15,,,,,
35,4,,,,,
50,30,,,,,
53,2,,,,,
156,1,,,,,
80,3,,,,,
130,37,,,,,
200,48,,,,,
36,76,,,,,
129,0,,,,,
200,42,,,,,
39,94,,,,,
85,23,,,,,
80,8,,,,,
35,3,,,,,
40,0,,,,,
156,37,,,,,
95,61,,,,,
54,40,,,,,
77,1,,,,,
49,12,,,,,
28,13,,,,,
115,3,,,,,
140,6,,,,,
65,23,,,,,
65,1,,,,,
36,4,,,,,
20,7,,,,,
89,39,,,,,
21,7,,,,,
75,5,,,,,
17,26,,,,,
84,21,,,,,
580,0,,,,,
55,26,,,,,
13,1,,,,,
10,0,,,,,
9,0,,,,,
31,17,,,,,
90,47,,,,,
29,3,,,,,
28,33,,,,,
35,11,,,,,
60,1,,,,,
50,1,,,,,
16,4,,,,,
25,5,,,,,
105,4,,,,,
50,26,,,,,
15,0,,,,,
45,1,,,,,
155,33,,,,,
80,51,,,,,
90,9,,,,,
17,40,,,,,
150,37,,,,,
65,8,,,,,
25,5,,,,,
80,27,,,,,
65,1,,,,,
55,2,,,,,
50,22,,,,,
50,2,,,,,
50,0,,,,,
50,2,,,,,
45,35,,,,,
50,0,,,,,
50,36,,,,,
72,18,,,,,
160,0,,,,,
60,8,,,,,
63,1,,,,,
60,23,,,,,
100,3,,,,,
35,15,,,,,
70,3,,,,,
90,41,,,,,
120,0,,,,,
55,14,,,,,
80,1,,,,,
85,2,,,,,
60,10,,,,,
20,18,,,,,
30,3,,,,,
167,43,,,,,
161,42,,,,,
43,33,,,,,
45,30,,,,,
26,0,,,,,
50,16,,,,,
73,40,,,,,
123,44,,,,,
38,9,,,,,
55,27,,,,,
37,3,,,,,
26,6,,,,,
75,5,,,,,
42,21,,,,,
39,16,,,,,
28,11,,,,,
32,2,,,,,
80,4,,,,,
40,61,,,,,
65,3,,,,,
50,60,,,,,
18,33,,,,,
75,2,,,,,
60,2,,,,,
42,4,,,,,
30,11,,,,,
28,6,,,,,
220,10,,,,,
50,49,,,,,
150,35,,,,,
200,43,,,,,
150,24,,,,,
150,28,,,,,
150,45,,,,,
12,7,,,,,
17,2,,,,,
79,49,,,,,
89,0,,,,,
125,0,,,,,
80,28,,,,,
1262,0,,,,,
1262,1,,,,,
120,2,,,,,
44,41,,,,,
30,15,,,,,
40,23,,,,,
35,1,,,,,
37,1,,,,,
20,8,,,,,
70,1,,,,,
48,37,,,,,
502,0,,,,,
34,7,,,,,
100,2,,,,,
240,0,,,,,
110,1,,,,,
50,0,,,,,
100,10,,,,,
180,0,,,,,
65,12,,,,,
120,6,,,,,
88,1,,,,,
260,2,,,,,
220,9,,,,,
130,1,,,,,
140,3,,,,,
130,5,,,,,
260,1,,,,,
40,24,,,,,
245,3,,,,,
160,4,,,,,
220,0,,,,,
120,0,,,,,
150,12,,,,,
110,8,,,,,
120,0,,,,,
180,0,,,,,
90,2,,,,,
100,1,,,,,
130,10,,,,,
240,0,,,,,
260,0,,,,,
340,1,,,,,
24,38,,,,,
29,3,,,,,
29,7,,,,,
20,48,,,,,
75,3,,,,,
100,30,,,,,
50,1,,,,,
250,3,,,,,
80,10,,,,,
95,4,,,,,
40,22,,,,,
84,17,,,,,
62,2,,,,,
75,1,,,,,
95,10,,,,,
80,14,,,,,
55,31,,,,,
95,38,,,,,
20,8,,,,,
90,32,,,,,
36,10,,,,,
115,7,,,,,
182,61,,,,,
25,2,,,,,
150,1,,,,,
105,38,,,,,
90,16,,,,,
25,32,,,,,
35,4,,,,,
50,36,,,,,
60,19,,,,,
120,5,,,,,
220,10,,,,,
134,70,,,,,
36,45,,,,,
65,0,,,,,
70,2,,,,,
50,55,,,,,
150,32,,,,,
65,17,,,,,
68,18,,,,,
95,7,,,,,
75,0,,,,,
46,4,,,,,
90,0,,,,,
85,31,,,,,
30,0,,,,,
15,0,,,,,
79,22,,,,,
100,1,,,,,
17,29,,,,,
145,1,,,,,
380,2,,,,,
65,1,,,,,
20,43,,,,,
80,0,,,,,
99,32,,,,,
65,62,,,,,
75,31,,,,,
60,29,,,,,
60,48,,,,,
110,17,,,,,
70,52,,,,,
80,26,,,,,
65,1,,,,,
80,26,,,,,
50,7,,,,,
45,28,,,,,
60,10,,,,,
50,35,,,,,
88,34,,,,,
88,3,,,,,
50,23,,,,,
43,0,,,,,
75,3,,,,,
45,18,,,,,
70,35,,,,,
60,22,,,,,
60,11,,,,,
65,8,,,,,
28,32,,,,,
80,1,,,,,
100,0,,,,,
65,29,,,,,
50,27,,,,,
100,11,,,,,
75,0,,,,,
110,5,,,,,
55,30,,,,,
100,1,,,,,
22,23,,,,,
24,4,,,,,
65,23,,,,,
85,1,,,,,
60,1,,,,,
30,3,,,,,
1262,2,,,,,
70,25,,,,,
63,24,,,,,
26,3,,,,,
99,17,,,,,
78,38,,,,,
100,1,,,,,
50,22,,,,,
70,62,,,,,
75,26,,,,,
70,8,,,,,
116,34,,,,,
26,15,,,,,
67,1,,,,,
20,21,,,,,
170,3,,,,,
13,22,,,,,
100,27,,,,,
90,27,,,,,
200,3,,,,,
99,3,,,,,
75,3,,,,,
120,8,,,,,
23,0,,,,,
70,22,,,,,
130,3,,,,,
45,19,,,,,
70,39,,,,,
62,17,,,,,
36,4,,,,,
160,5,,,,,
64,6,,,,,
60,55,,,,,
51,0,,,,,
60,4,,,,,
120,5,,,,,
100,23,,,,,
150,0,,,,,
50,26,,,,,
55,3,,,,,
18,5,,,,,
110,17,,,,,
400,0,,,,,
100,24,,,,,
25,1,,,,,
82,20,,,,,
50,0,,,,,
150,2,,,,,
200,14,,,,,
99,1,,,,,
20,21,,,,,
50,3,,,,,
25,5,,,,,
75,0,,,,,
35,8,,,,,
35,0,,,,,
35,1,,,,,
35,6,,,,,
150,36,,,,,
35,3,,,,,
35,3,,,,,
75,0,,,,,
50,0,,,,,
40,3,,,,,
45,2,,,,,
50,1,,,,,
50,1,,,,,
35,5,,,,,
70,18,,,,,
35,25,,,,,
18,0,,,,,
160,26,,,,,
82,45,,,,,
55,21,,,,,
70,3,,,,,
150,6,,,,,
35,8,,,,,
25,5,,,,,
70,36,,,,,
1000,0,,,,,
35,21,,,,,
65,1,,,,,
120,1,,,,,
100,0,,,,,
24,65,,,,,
33,9,,,,,
25,10,,,,,
20,6,,,,,
100,1,,,,,
89,13,,,,,
100,1,,,,,
40,6,,,,,
45,9,,,,,
50,2,,,,,
59,15,,,,,
75,40,,,,,
45,84,,,,,
30,2,,,,,
88,1,,,,,
46,0,,,,,
36,8,,,,,
139,52,,,,,
25,37,,,,,
85,15,,,,,
14,0,,,,,
85,0,,,,,
75,31,,,,,
14,1,,,,,
40,15,,,,,
30,18,,,,,
70,2,,,,,
17,1,,,,,
42,12,,,,,
25,0,,,,,
60,16,,,,,
16,2,,,,,
70,2,,,,,
120,0,,,,,
33,5,,,,,
100,1,,,,,
46,2,,,,,
49,16,,,,,
68,28,,,,,
35,4,,,,,
30,17,,,,,
62,21,,,,,
80,37,,,,,
17,1,,,,,
330,0,,,,,
79,10,,,,,
40,1,,,,,
17,0,,,,,
17,1,,,,,
17,1,,,,,
17,0,,,,,
150,5,,,,,
17,0,,,,,
17,0,,,,,
75,0,,,,,
50,2,,,,,
100,22,,,,,
20,14,,,,,
21,19,,,,,
35,0,,,,,
80,1,,,,,
51,55,,,,,
37,2,,,,,
30,0,,,,,
17,1,,,,,
250,48,,,,,
60,33,,,,,
299,22,,,,,
80,51,,,,,
18,2,,,,,
55,24,,,,,
34,45,,,,,
35,5,,,,,
40,3,,,,,
75,1,,,,,
500,0,,,,,
250,0,,,,,
60,24,,,,,
30,15,,,,,
120,0,,,,,
28,41,,,,,
125,0,,,,,
51,47,,,,,
77,17,,,,,
91,1,,,,,
45,2,,,,,
119,86,,,,,
94,2,,,,,
210,19,,,,,
100,32,,,,,
32,3,,,,,
60,19,,,,,
56,1,,,,,
55,61,,,,,
